runtype,seed.meta,ought.valid,ought.errtype,check.noerrors,check.validoutput,errmess
sensitivity.global,13398,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,13398,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,13398,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,13398,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,13398,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,13398,FALSE,11,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,13398,FALSE,12,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,13398,FALSE,13,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,13398,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,13398,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,13398,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,13398,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,13398,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,13398,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,13398,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.416276732692495; : replacement has 11 rows; data has 2
sensitivity.global,90747,TRUE,0,TRUE,FALSE,NA
sensitivity.global,90747,FALSE,1,TRUE,FALSE,NA
sensitivity.global,90747,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.395976865314879; : replacement has 11 rows; data has 2
sensitivity.global,90747,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,90747,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,90747,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,90747,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,90747,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,90747,FALSE,8,TRUE,FALSE,NA
sensitivity.global,90747,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,90747,FALSE,10,TRUE,FALSE,NA
sensitivity.global,90747,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,90747,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,90747,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,90747,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,90747,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,90747,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,90747,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,90747,FALSE,18,TRUE,FALSE,NA
sensitivity.global,90747,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,90747,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.395976865314879; : replacement has 11 rows; data has 2
sensitivity.global,44714,TRUE,0,TRUE,FALSE,NA
sensitivity.global,44714,FALSE,1,TRUE,FALSE,NA
sensitivity.global,44714,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.464689197891857; : replacement has 11 rows; data has 2
sensitivity.global,44714,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44714,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,44714,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44714,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44714,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44714,FALSE,8,TRUE,FALSE,NA
sensitivity.global,44714,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,44714,FALSE,10,TRUE,FALSE,NA
sensitivity.global,44714,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,44714,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,44714,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,44714,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,44714,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,44714,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,44714,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,44714,FALSE,18,TRUE,FALSE,NA
sensitivity.global,44714,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44714,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.464689197891857; : replacement has 11 rows; data has 2
sensitivity.global,23024,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,23024,FALSE,1,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,23024,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.368169297813438; : replacement has 11 rows; data has 2
sensitivity.global,23024,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,23024,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,23024,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,23024,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,23024,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,23024,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,23024,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,23024,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,23024,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,23024,FALSE,12,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,23024,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,23024,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,23024,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,23024,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,23024,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,23024,FALSE,18,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,23024,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,23024,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.368169297813438; : replacement has 11 rows; data has 2
sensitivity.global,38050,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,1,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,38050,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.269821057096124; : replacement has 11 rows; data has 2
sensitivity.global,38050,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,38050,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,38050,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,38050,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,38050,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,38050,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,11,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,12,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,13,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,38050,FALSE,16,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,38050,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,38050,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,38050,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.269821057096124; : replacement has 11 rows; data has 2
sensitivity.global,44159,TRUE,0,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,44159,FALSE,1,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,44159,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.335474214225542; : replacement has 11 rows; data has 2
sensitivity.global,44159,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44159,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,44159,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44159,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44159,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44159,FALSE,8,TRUE,FALSE,NA
sensitivity.global,44159,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,44159,FALSE,10,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,44159,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,44159,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,44159,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,44159,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,44159,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,44159,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,44159,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,44159,FALSE,18,TRUE,FALSE,NA
sensitivity.global,44159,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,44159,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.335474214225542; : replacement has 11 rows; data has 2
sensitivity.global,41803,TRUE,0,TRUE,FALSE,NA
sensitivity.global,41803,FALSE,1,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,41803,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.291957650799304; : replacement has 11 rows; data has 2
sensitivity.global,41803,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,41803,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,41803,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,41803,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,41803,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,41803,FALSE,8,TRUE,FALSE,NA
sensitivity.global,41803,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,41803,FALSE,10,TRUE,FALSE,NA
sensitivity.global,41803,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,41803,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,41803,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,41803,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,41803,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,41803,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,41803,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,41803,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,41803,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,41803,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.291957650799304; : replacement has 11 rows; data has 2
sensitivity.global,1529,TRUE,0,TRUE,FALSE,NA
sensitivity.global,1529,FALSE,1,TRUE,FALSE,NA
sensitivity.global,1529,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.387686088972259; : replacement has 11 rows; data has 2
sensitivity.global,1529,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,1529,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,1529,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,1529,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,1529,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,1529,FALSE,8,TRUE,FALSE,NA
sensitivity.global,1529,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,1529,FALSE,10,TRUE,FALSE,NA
sensitivity.global,1529,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,1529,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,1529,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,1529,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,1529,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,1529,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,1529,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,1529,FALSE,18,TRUE,FALSE,NA
sensitivity.global,1529,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,1529,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.387686088972259; : replacement has 11 rows; data has 2
sensitivity.global,77317,TRUE,0,TRUE,FALSE,NA
sensitivity.global,77317,FALSE,1,TRUE,FALSE,NA
sensitivity.global,77317,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.34609556797659; : replacement has 11 rows; data has 2
sensitivity.global,77317,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,77317,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,77317,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,77317,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,77317,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,77317,FALSE,8,TRUE,FALSE,NA
sensitivity.global,77317,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,77317,FALSE,10,TRUE,FALSE,NA
sensitivity.global,77317,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,77317,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,77317,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,77317,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,77317,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,77317,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,77317,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,77317,FALSE,18,TRUE,FALSE,NA
sensitivity.global,77317,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,77317,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.34609556797659; : replacement has 11 rows; data has 2
sensitivity.global,15916,TRUE,0,TRUE,FALSE,NA
sensitivity.global,15916,FALSE,1,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
sensitivity.global,15916,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.426389454281889; : replacement has 11 rows; data has 2
sensitivity.global,15916,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,15916,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,15916,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,15916,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,15916,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,15916,FALSE,8,TRUE,FALSE,NA
sensitivity.global,15916,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,15916,FALSE,10,TRUE,FALSE,NA
sensitivity.global,15916,FALSE,11,FALSE,FALSE,Error in apply(ntots; 1; getsumy): dim(X) must have a positive length
sensitivity.global,15916,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,15916,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,15916,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,15916,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,15916,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,15916,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,15916,FALSE,18,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
sensitivity.global,15916,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,15916,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.426389454281889; : replacement has 11 rows; data has 2
sensitivity.global,734,TRUE,0,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,734,FALSE,1,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,734,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.40384389157407; : replacement has 11 rows; data has 2
sensitivity.global,734,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,734,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,734,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,734,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,734,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,734,FALSE,8,TRUE,FALSE,NA
sensitivity.global,734,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,734,FALSE,10,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,734,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,734,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,734,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,734,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,734,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,734,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,734,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
